preco;quartos;suites;vagas;area;bairro;tipo;cidade;url;descricao;caracteristica
195000;2;0;1;95;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+tres-vendas+pelotas+rs+95m2/ID-17284287/?paginaoferta=54;Casa muito boa, proximo a Santa Terezinha e Avenida 25 de julho. Terreno 8,5 x 25. |Financia.  Ver descricao completa;Andares: 1 |                   Caracteristicas do Imovel: Muros e Grades                  Caracteristicas das Areas Comuns: Churrasqueira
195000;;0;0;;Recanto de Portugal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+recanto-de-portugal+pelotas+rs/ID-13228577/?paginaoferta=54;COND FECHADO ALTO PADRAO: No Laranjal, medindo 13,30x30, otima posicao solar, cond com infraestrutura e lazer, estuda propostas. R$195.000  Ver descricao completa;
429000;3;1;1;148;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+148m2/ID-9267163/?paginaoferta=55;Casa muito bem estruturada. Super segura, todas as janelas e portas sao gradeadas, possui 2 caixas dagua, uma para a suite outra para casa de 1000 litros.Porta da frente, portao de garagem e portao lateral instalacao nova, telhado novo, sendo o do sobrado gravilhado(TERMICO)  Ver descricao completa;Caracteristicas do Imovel: Quintal                  Caracteristicas das Areas Comuns: Churrasqueira
280000;2;0;1;90;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+90m2/ID-16761707/?paginaoferta=55;EXCELENTE APARTAMENTO A 01 QUADRA DO COLEGIO SAO JOSE: 02 dorms. garagem, todo em piso flutuante, muito ensolarado, financia. R$280.000,00. 17086  Ver descricao completa;
280000;2;0;1;90;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+90m2/ID-16761711/?paginaoferta=55;EXCELENTE APARTAMENTO A 01 QUADRA DO COLEGIO SAO JOSE: 02 dorms. garagem, cozinha fechada, todo em piso flutuante, muito ensolarada, financia. R$280.000,00. 17082  Ver descricao completa;
970000;1;0;3;439;Fragata;Predio;pelotas;https://www.zapimoveis.com.br/oferta/venda+predio-inteiro+1-quarto+fragata+pelotas+rs+439m2/ID-16427451/?paginaoferta=55;Predio Comercial AV. DUQUE DE CAXIAS, com 1 sala, escritorio, 3 vagas de Garagem e piso de Madeira. Possui ainda 1 apto nos fundos com 1 dormitorio e Banheiro. Situado na Avenida Duque de Caxias, 870 - Bairro Fragata. Cidade Pelotas. Preco: R$ 970.000,00  Ver descricao completa;Caracteristicas do Imovel: Escritorio
160000;2;0;1;51;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+51m2/ID-14804324/?paginaoferta=55;97725 - Requinte oferece: Apartamento Novo, 51m2, 2 dormitorios, area de servico, c/ churrasqueira, patio interno, c/ vaga, salao de festas e playground, R$ 160.000,00  Ver descricao completa;Caracteristicas do Imovel: Acesso 24 horas, Area de Servico, Casa de Alvenaria                  Caracteristicas das Areas Comuns: Playground, Salao de Festas
475000;3;2;4;134;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+laranjal+pelotas+rs+134m2/ID-9353573/?paginaoferta=56;0244 - Casa no bairro LARANJAL, 03 dormitorios, 02 suites, estar social, jantar, cozinha, dep.empregada, banheiro social, patio, area servico, despensa, lavabo, lavanderia, lareira, armario cozinha, piscina, canil, 04 garagens, 03 banheiros, churrasqueira. Valor a Vista: 475,000.00X  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Armario de Cozinha, Despensa, Lareira, Lavabo, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira
645000;3;1;2;275;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+centro+pelotas+rs+275m2/ID-12588139/?paginaoferta=55;SOBRADO NA CASSIANO: 3 dorms. c/ suite e sacadas, 2 vagas p/ carros, churrasqueira, lareira, split nos dorms., estuda propostas. R$645.000. 15747  Ver descricao completa;Caracteristicas do Imovel: Lareira, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira
365000;3;0;1;174;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+174m2/ID-14374952/?paginaoferta=55;97285 - Requinte Oferece: Excelente apartamento localizado no centro, proximo as faculdades, com 3 dormitorios, com ambientes amplos, vaga de garagem fechado.  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Cerca, Quarto/WC Empregada                  Caracteristicas das Areas Comuns: Patio/Estacionamento
159900;2;0;1;50;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+50m2/ID-16238761/?paginaoferta=55;Excelente apartamento recem reformado, 2 andar, em um bairro de crescente valorizacao. Contem 2 dormitorios, sala de estar, cozinha, banheiro social e vaga de estacionamento. Ficam os moveis planejados, splits, forno eletrico e fogao cooktop. Codigo: A2127  Ver descricao completa;Caracteristicas das Areas Comuns: Salao de Festas
570000;3;0;3;150;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+150m2/ID-10236695/?paginaoferta=56;Apartamento excelente, localizado em regiao central, proximo ao Colegio Sao Jose. 3 splits, churrasqueira na cozinha, lareira, patio com 75m2 com quiosque com churrasqueira. Isento de condominio. Predio com 2 apartamentos. Estuda proposta. Aceita terreno no Laranjal - Veredas ou Alphaville.  Ver descricao completa;Andares: 2 |                   Caracteristicas do Imovel: Andar Inteiro, Ar Condicionado, Despensa, Lareira, Lavabo, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira                 Informacoes Complementares: Aceita Terreno no Residencial Altos do Laranjal - Veredas ou Alphaville.
500000;4;0;6;236;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+centro+pelotas+rs+236m2/ID-8250907/?paginaoferta=56;4856 - A Requinte oferece: Predio - Otimo imovel para investimento com 3 andares, possui 02 apartamentos por andar sendo 1 dormitorio e outro kitnet. Garagem para 6 carros com localizacao central.  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Casa de Alvenaria
420000;3;1;2;240;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+centro+pelotas+rs+240m2/ID-12124857/?paginaoferta=57;Casa 3 dormitorio(s) 1 suite(s) 3 banheiro(s) 2 garagen(s).  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Casa de Alvenaria, Lareira, Lavabo, Quarto/WC Empregada                  Caracteristicas das Areas Comuns: Churrasqueira
489000;2;1;1;79;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+79m2/ID-16284777/?paginaoferta=57;PROXIMO A DOM JOAQUIM: impecavel, 02 dorms. area de servico, churrasqueira, agua quente, garagem, elevador. R$489.000,00. 16987  Ver descricao completa;Caracteristicas do Imovel: Interfone                  Caracteristicas das Areas Comuns: Churrasqueira
310000;2;0;1;121;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+121m2/ID-16427370/?paginaoferta=57;Apartamento com 2 Dormitorios, 1 Garagem, 2 Banheiros, Area de Servico, Cozinha, Despensa, Estar Social, Sacada  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Despensa
165000;2;0;0;50;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+areal+pelotas+rs+50m2/ID-15802461/?paginaoferta=58;Casa boa, nova. Amplo patio. Estacionamento para 2 carros. Financia.  Ver descricao completa;Andares: 1 |                   Caracteristicas do Imovel: Ambientes Integrados, Cozinha Americana, Janelas de Aluminio, Muros e Grades, Porcelanato, Quintal
275000;3;0;1;156;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+156m2/ID-14374926/?paginaoferta=58;97348- SOBRADO que fica a 3 quadras do inicio da dom Joaquim com av JK parte terrea: 2 salas , banheiro , cozinha , area de servico , patio na frente e lateral parte superior : 2 quartos , uma sala q pode virar outro quarto , banheiro , sacada casa toda pintada recentemente com lage e telhado de 6mm  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Casa de Alvenaria, Lareira
580000;2;1;1;91;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+91m2/ID-9061200/?paginaoferta=58;0691 - RESIDENCIAL VASCO DA GAMA, Apto na FERREIRA VIANA, bairro AREAL, 2 dormitorios, 1 suite, estar intimo, estar social, jantar, sacada, cozinha, banheiro social, wc auxiliar, area servico, despensa, lavabo, lavanderia, lareira, gas central, aquec.eletrico, ar central, piscina, porta gar.automat,box coberto, 1 garagem, 2 banheiros, churrasqueira, piso: PORCELANATO, elevador. Valor a Vista: 580,000.00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Despensa, Lareira, Lavabo, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira
191000;2;2;1;54;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+2-quartos+areal+pelotas+rs+54m2/ID-15499280/?paginaoferta=59;97929 - Requinte Oferece - Casa no Moradas Pelotas ll, 2 dormitorios, sendo os dois suites, c/ vaga, semi-mobiliada, reformada, murada, R$ 191.000,00  Ver descricao completa;Caracteristicas do Imovel: Acesso 24 horas, Area de Servico, Casa de Alvenaria                  Caracteristicas das Areas Comuns: Piscina, Playground, Quadra Poliesportiva, Salao de Festas
485000;3;1;2;138;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+138m2/ID-16427374/?paginaoferta=59;Apto XV DE NOVEMBRO, 3 Dorm(1 Suite),Ampla sala estar,Cozinha,Area Servico,wc,Elevador,2 Garagens,Sacada c/Churrasq,Lareira,Piso Frio/Flutuante. Preco: R$ 485.000,00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Lareira
287500;2;1;1;54;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+54m2/ID-14374929/?paginaoferta=60;97318 - Requinte Oferece - Apartamento JK Parque Clube, 2 dormitorios sendo 1 suite, garagem, demais dependencias.  Ver descricao completa;Caracteristicas do Imovel: Acesso 24 horas, Casa de Alvenaria, Cozinha Americana                  Caracteristicas das Areas Comuns: Academia, Campo de Futebol, Espaco Gourmet, Piscina, Playground, Quadra Poliesportiva, Salao de Festas, Salao de Jogos
245000;2;0;1;59;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+59m2/ID-13729963/?paginaoferta=60;NOVO NO AREAL: Em fase de conclusao, 2 dorms, sala de estar e jantar com sacada, cozinha, wc, box privativo. R$245.000  Ver descricao completa;
980000;;0;0;439;Fragata;Predio;pelotas;https://www.zapimoveis.com.br/oferta/venda+predio-inteiro+fragata+pelotas+rs+439m2/ID-13269988/?paginaoferta=61;AV DUQUE DE CAXIAS: Desocupado, predio comercial, com area de 439m, wc e escritorio. R$980.000 Aceita propostas  Ver descricao completa;
228000;3;0;1;65;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+fragata+pelotas+rs+65m2/ID-16238760/?paginaoferta=61;Apartamento bom localizado no Village III proximo a universidade de Medicina, rodoviaria, quartel e supermercado. Possui 3 dormitorios, sala de estar, cozinha, banheiro social e vaga coberta ampla. Condominio com excelente infraestrutura. Codigo: A3101  Ver descricao completa;Caracteristicas das Areas Comuns: Playground, Quadra Poliesportiva, Salao de Festas
229000;2;0;0;70;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+70m2/ID-16238755/?paginaoferta=61;Apartamento localizado na Avenida Duque de Caxias com 2 dormitorios, sala de estar, cozinha e area de servico em bom estado de conservacao. Codigo: A2126  Ver descricao completa;Andares: 4 |
689000;2;1;1;153;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+153m2/ID-17315949/?paginaoferta=62;Apartamento com excelente localizacao proximo a Dom Joaquim Edificio Brasilia. 4 andar de frente. Possui 2 dormitorios, sendo 1 suite. Possui 2 banheiros e 1 lavabo. O terceiro dormitorio foi transformado em closet. Dependencia de empregada completa. 1 vaga de garagem. Excelente posicao solar. O valor do imovel e de R$ 689.000,00 Condominio com valor de R$ 670,00. Entre em contato e marque sua visita. Creci/RS 56.279  Ver descricao completa;Andares: 6 |                   Caracteristicas do Imovel: Armario de Cozinha, Closet, Cozinha Grande, Janelas Grandes, Lavabo, Piso Laminado, Quarto/WC Empregada, Vista Panoramica, WC Empregada                  Caracteristicas das Areas Comuns: Hall de Entrada
230000;2;0;1;60;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+60m2/ID-16238757/?paginaoferta=58;Otimo apartamento com 2 dormitorios, sala de estar, cozinha, banheiro social, area de servico e garagem. Ensolarado, arejado e iluminado. Condominio com boa infraestrutura. Codigo: A2128  Ver descricao completa;Caracteristicas do Imovel: Sala de Jantar                  Caracteristicas das Areas Comuns: Jardim, Playground, Quadra Poliesportiva, Salao de Festas
140000;2;0;0;78;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+laranjal+pelotas+rs+78m2/ID-14804316/?paginaoferta=58;97686 REQUINTE OFERECE: Casa parte alta no valverde, com 2 dormitorios demais dependencias, garagem e patio, terreno de 150m.  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Casa de Alvenaria
300000;2;0;0;100;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+100m2/ID-15619567/?paginaoferta=58;APARTAMENTO 02 DORMITORIOS PROXIMO A IGREJA DA LUZ: Terreo, ensolarado, de frente, com dependencias, ambientes amplos, financia. R$ 300.000,00 16843  Ver descricao completa;Caracteristicas do Imovel: Interfone
198000;2;2;1;51;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+2-quartos+tres-vendas+pelotas+rs+51m2/ID-13634827/?paginaoferta=58;MORADAS CLUB DESOCUPADO: 2 dorms, 2 suites, vaga de estacionamento. Financia R$198.000  Ver descricao completa;Caracteristicas do Imovel: Interfone                  Caracteristicas das Areas Comuns: Playground
350000;4;0;2;172;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+tres-vendas+pelotas+rs+172m2/ID-16573804/?paginaoferta=58;Excelente Oportunidade! Casa ampla, em amplo terreno, nas Tres Vendas. * Terreno 10x70 * 4 Dormitorios * Sala * Cozinha * 2 Banheiros * Area de Servico * Amplo Patio * Garagem para 2 carros * 2 Churrasqueiras * Somente R$ 350.000 * Vale a pena conferir! # Contatos: (53) 98467-0065 (Oi e Whatsapp) (53) 98109-3410 (Tim) CRECI 54773  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira
250000;2;0;0;90;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+90m2/ID-16238758/?paginaoferta=59;Apartamento amplo com 2 dormitorios bem central, sala de estar com lareira, banheiro social, cozinha e area de servico. Desocupado! Codigo: A2129  Ver descricao completa;
320000;2;0;1;112;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+112m2/ID-15619574/?paginaoferta=59;CENTRALISSIMO 02 DORMITORIOS COM DEPENDENCIA: garagem, de frente, ensolarado, andar baixo. R$ 320.000,00 16840  Ver descricao completa;Caracteristicas do Imovel: Interfone
78000;;0;0;175;Tres Vendas;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+tres-vendas+pelotas+rs+175m2/ID-10841439/?paginaoferta=59;0533 - Terreno na ENGENHEIRO ILDEFONSO SIMOES LOPES, bairro TRES VENDAS. Valor a Vista: 78,000.00X  Ver descricao completa;
150000;2;0;1;60;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+areal+pelotas+rs+60m2/ID-16238756/?paginaoferta=59;Casa de 2 dormitorios localizada no Areal proxima a Zeze, possui sala de estar, cozinha, banheiro social e patio murado com garagem. Precisa de pintura externa. Codigo: C2226  Ver descricao completa;Caracteristicas do Imovel: Quintal                  Caracteristicas das Areas Comuns: Churrasqueira
320000;3;1;1;69;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+69m2/ID-12626440/?paginaoferta=59;CONDOMINIO FECHADO GARDEN: ensolarado, 3 dorms., ficam os moveis planejados, sala, cozinha, ar cond., elevador, ampla area de lazer, portaria 24hrs. R$320.000. 6352  Ver descricao completa;Ano de Construcao: 2015                  Caracteristicas do Imovel: Interfone                  Caracteristicas das Areas Comuns: Playground
84240;1;0;1;26;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+tres-vendas+pelotas+rs+26m2/ID-16134771/?paginaoferta=60;"A partir de R$ 84.240,00. Studios de 26 a 55m2 com churrasqueira e opcao de patio; Torre unica com 8 andares; - Automacao nas areas condominiais; Opcao com ou sem vaga de garagem; Gourmeteria, Sala de Jogos, Fitness, Bicicletario, Lavanderia Coletiva e Praca; Localizacao privilegiada no Bairro Treptow entre a Dom Joaquim e a Fernando Osorio, na Rua Marcio Dias, 281. - 12/02/2018  Ver descricao completa";
635000;3;1;1;177;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+177m2/ID-16427372/?paginaoferta=60;AMPLO Apto CENTRO 3 Dormitorios (1 C/ Suite), Ampla sala estar, Cozinha e area de servico, 2 Banheiros, Elevador, Garagem, Piso Laminado, Sacada c/ Churrasqueira. Preco: R$ 635.000,00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico
